"","sr_group","ag_name","all_below_thresh","logtiter","lower","upper","titer"
"212","Wuhan vax. (single dose)","BA.2.86",FALSE,0.723572358372663,-5.47911457163294,3.34991020024852,"16.5126579144611"
"213","Wuhan vax. (single dose)","BA.5",FALSE,1.73597987811786,0.236230508338178,3.28370992928399,"33.3105662353287"
"214","Wuhan vax. (single dose)","BQ.1.1",FALSE,2.43626029387496,0.87922275607944,3.86887429158656,"54.1236934643018"
"215","Wuhan vax. (single dose)","Beta",FALSE,2.25678284796487,0.537067685535304,4.19214032554234,"47.792454012927"
"216","Wuhan vax. (single dose)","CH.1.1",FALSE,1.34471194010189,-0.198980267819347,2.77601554932732,"25.3979479893717"
"217","Wuhan vax. (single dose)","DV.7.1",TRUE,-5.43645276175999,-198.217654197064,-0.753225895242675,"<20"
"218","Wuhan vax. (single dose)","Delta",FALSE,3.31946149905213,1.52734960453505,5.03828951905675,"99.8291746779529"
"219","Wuhan vax. (single dose)","EG.5.1",FALSE,0.735498229734932,-4.75377989163967,3.46732777148747,"16.6497236258667"
"220","Wuhan vax. (single dose)","FL.1.5.1",FALSE,-0.140693553817183,-17.9257649887918,3.27796886551616,"9.070829840611"
"221","Wuhan vax. (single dose)","HK.3",TRUE,-5.43645276175999,-198.029163764882,-0.29154826005832,"<20"
"222","Wuhan vax. (single dose)","HV.1",TRUE,-5.43645276175999,-197.722067620814,-0.817305720862265,"<20"
"223","Wuhan vax. (single dose)","JN.1",FALSE,-0.0358730566853391,-19.4436286938868,4.18020953045091,"9.75441287221339"
"224","Wuhan vax. (single dose)","KP.2",FALSE,-0.0309699092657323,-20.4011459553191,4.49376543585203,"9.78762064526008"
"225","Wuhan vax. (single dose)","KP.3",FALSE,0.771688547759605,-5.43072483447552,3.63798362454207,"17.0726682040651"
"226","Wuhan vax. (single dose)","KZ.1.1.1",TRUE,-5.43645276175999,-196.894213151903,-0.361557551030337,"<20"
"227","Wuhan vax. (single dose)","Wuhan",FALSE,4.85174330989459,3.1846465986246,6.54145231215729,"288.748852859759"
"228","Wuhan vax. (single dose)","XBB.1",FALSE,2.36763999673509,0.611179389996738,4.02577916001543,"51.6096195919005"
"229","Wuhan vax. (single dose)","XBB.1.5",FALSE,2.00132934951459,0.559579068764171,3.53750362914294,"40.0368743807817"
"230","Wuhan vax. (single dose)","XBC.1.6",TRUE,-5.43645276175999,-195.83163002057,-0.229586990821083,"<20"
"231","Wuhan vax. (two doses)","Alpha",FALSE,8.59951314470258,7.22728528502622,9.87994602921283,"3878.92519805755"
"232","Wuhan vax. (two doses)","BA.1",FALSE,3.76166333632424,2.20993689686471,5.33658309916373,"135.635539080672"
"233","Wuhan vax. (two doses)","BA.2",FALSE,5.04770264391134,3.33231929462458,6.83846920947745,"330.757655605312"
"234","Wuhan vax. (two doses)","BA.2.12.1",FALSE,3.86640976749508,1.85896657779714,5.75627649115258,"145.849624569305"
"235","Wuhan vax. (two doses)","BA.2.86",FALSE,1.65897647124855,0.208283609287937,3.00429062480507,"31.5792404415354"
"236","Wuhan vax. (two doses)","BA.5",FALSE,3.86265610520553,2.10475757400395,5.69557249917727,"145.470640361011"
"237","Wuhan vax. (two doses)","BQ.1.1",FALSE,2.79289059238354,1.3933763394416,4.10916335344221,"69.301692778596"
"238","Wuhan vax. (two doses)","Beta",FALSE,5.6532838465221,4.06309194565472,7.28158103658806,"503.278075890832"
"239","Wuhan vax. (two doses)","CH.1.1",TRUE,-5.5942914640414,-197.589163510398,-1.63626828669251,"<20"
"240","Wuhan vax. (two doses)","DV.7.1",FALSE,-0.483149414101131,-20.8801567657395,2.35730195750578,"7.15414163617838"
